MACH,WAFER_ID,Vf,TOUCHDOWN,PD,X_UM,Y_UM,TE_LABEL,TYPE,LDI_mA,dV/dI,dP/dI,d2V/dI2,d2P/dI2,FLAG,ITH
LIV_54,QCHZZ,1.861409,15,1.689445,-42349,-60116,63M0D,BL LASER,23,0.01483000000000012,0.19388300000000003,0.00011500000000008725,0.001643000000000061,,
LIV_54,QCHZZ,1.876395,15,1.880042,-42349,-60116,63M0D,BL LASER,24,0.014985999999999944,0.1905969999999999,0.00015599999999982295,-0.003286000000000122,,
LIV_54,QCHZZ,1.891573,15,2.070639,-42349,-60116,63M0D,BL LASER,25,0.015177999999999914,0.1905969999999999,0.00019199999999996997,0.0,,
LIV_54,QCHZZ,1.906905,15,2.262879,-42349,-60116,63M0D,BL LASER,26,0.015332000000000123,0.19223999999999997,0.00015400000000020952,0.001643000000000061,,
LIV_54,QCHZZ,1.922354,15,2.451833,-42349,-60116,63M0D,BL LASER,27,0.015448999999999824,0.1889540000000003,0.00011699999999970068,-0.003285999999999678,,
LIV_54,QCHZZ,1.937995,15,2.637501,-42349,-60116,63M0D,BL LASER,28,0.015641000000000016,0.18566799999999972,0.00019200000000019202,-0.0032860000000005662,,
LIV_54,QCHZZ,1.953675,15,2.821525,-42349,-60116,63M0D,BL LASER,29,0.01568000000000014,0.18402399999999997,3.900000000012227e-05,-0.0016439999999997568,,
LIV_54,QCHZZ,1.96951,15,3.008836,-42349,-60116,63M0D,BL LASER,30,0.015835000000000043,0.18731100000000023,0.00015499999999990521,0.003287000000000262,,
LIV_54,QCHZZ,1.98546,15,3.192861,-42349,-60116,63M0D,BL LASER,31,0.01594999999999991,0.1840250000000001,0.00011499999999986521,-0.003286000000000122,,
LIV_54,QCHZZ,2.00141,15,3.381815,-42349,-60116,63M0D,BL LASER,32,0.01594999999999991,0.18895399999999984,0.0,0.004928999999999739,,
LIV_54,QCHZZ,2.017322,15,3.567483,-42349,-60116,63M0D,BL LASER,33,0.015912000000000148,0.18566800000000017,-3.799999999976045e-05,-0.003285999999999678,,
LIV_54,QCHZZ,2.033311,15,3.75315,-42349,-60116,63M0D,BL LASER,34,0.01598899999999981,0.18566700000000003,7.699999999966067e-05,-1.000000000139778e-06,,
LIV_54,QCHZZ,2.049415,15,3.938818,-42349,-60116,63M0D,BL LASER,35,0.01610400000000034,0.18566799999999972,0.00011500000000053134,9.999999996956888e-07,,
LIV_54,QCHZZ,2.065404,15,4.124486,-42349,-60116,63M0D,BL LASER,36,0.01598899999999981,0.18566800000000017,-0.00011500000000053134,4.440892098500626e-16,,
LIV_54,QCHZZ,2.080312,15,4.310154,-42349,-60116,63M0D,BL LASER,37,0.014908000000000143,0.18566799999999972,-0.0010809999999996656,-4.440892098500626e-16,,
LIV_54,QCHZZ,2.09661,15,4.487606,-42349,-60116,63M0D,BL LASER,38,0.016297999999999924,0.1774520000000006,0.0013899999999997803,-0.008215999999999113,,
LIV_54,QCHZZ,2.112792,15,4.671631,-42349,-60116,63M0D,BL LASER,39,0.016181999999999697,0.18402499999999922,-0.00011600000000022703,0.006572999999998608,,
LIV_54,QCHZZ,2.129282,15,4.855655,-42349,-60116,63M0D,BL LASER,40,0.016490000000000116,0.18402399999999997,0.00030800000000041905,-9.999999992515995e-07,,
LIV_54,QCHZZ,2.145696,15,5.038037,-42349,-60116,63M0D,BL LASER,41,0.01641400000000015,0.1823820000000005,-7.599999999996498e-05,-0.0016419999999994772,,
LIV_54,QCHZZ,2.162727,15,5.220419,-42349,-60116,63M0D,BL LASER,42,0.017030999999999796,0.1823819999999996,0.0006169999999996456,-8.881784197001252e-16,,
LIV_54,QCHZZ,2.180993,15,5.401157,-42349,-60116,63M0D,BL LASER,43,0.018266000000000115,0.18073800000000073,0.0012350000000003192,-0.0016439999999988686,,
LIV_54,QCHZZ,2.202464,15,5.585182,-42349,-60116,63M0D,BL LASER,44,0.021471000000000018,0.18402499999999922,0.0032049999999999024,0.0032869999999984856,,
LIV_54,QCHZZ,2.22378,15,5.767564,-42349,-60116,63M0D,BL LASER,45,0.021316000000000113,0.1823820000000005,-0.00015499999999990521,-0.0016429999999987288,,
LIV_54,QCHZZ,2.242741,15,5.948302,-42349,-60116,63M0D,BL LASER,46,0.018961000000000006,0.18073799999999984,-0.002355000000000107,-0.001644000000000645,,
LIV_54,QCHZZ,2.261625,15,6.130684,-42349,-60116,63M0D,BL LASER,47,0.0188839999999999,0.1823819999999996,-7.700000000010476e-05,0.0016439999999997568,,
LIV_54,QCHZZ,2.282092,15,6.309779,-42349,-60116,63M0D,BL LASER,48,0.020467000000000013,0.17909500000000023,0.001583000000000112,-0.0032869999999993738,,
LIV_54,QCHZZ,2.306033,15,6.488875,-42349,-60116,63M0D,BL LASER,49,0.023941000000000212,0.17909600000000037,0.003474000000000199,1.000000000139778e-06,,
LIV_54,QCHZZ,2.347499,15,6.663041,-42349,-60116,63M0D,BL LASER,50,0.04146599999999978,0.1741659999999996,0.01752499999999957,-0.004930000000000767,,
LIV_54,QCHZZ,2.37947,15,6.840493,-42349,-60116,63M0D,BL LASER,51,0.03197099999999997,0.1774520000000006,-0.00949499999999981,0.0032860000000010103,,
LIV_54,QCHZZ,4.264355,15,1.832393,-42349,-60116,63M0D,BL LASER,52,1.8848850000000001,-5.008100000000001,1.8529140000000002,-5.185552000000001,,
LIV_54,QCHZZ,5.001166,15,0.022642,-42349,-60116,63M0D,BL LASER,53,0.7368109999999994,-1.8097509999999999,-1.1480740000000007,3.1983490000000008,,
LIV_54,QCHZZ,5.000054,15,0.019356,-42349,-60116,63M0D,BL LASER,54,-0.0011119999999991137,-0.0032859999999999973,-0.7379229999999986,1.806465,,
LIV_54,QCHZZ,4.998942,15,0.022642,-42349,-60116,63M0D,BL LASER,55,-0.0011120000000000019,0.0032859999999999973,-8.881784197001252e-16,0.0065719999999999945,,
LIV_54,QCHZZ,4.99783,15,0.017713,-42349,-60116,63M0D,BL LASER,56,-0.0011120000000000019,-0.004928999999999999,0.0,-0.008214999999999997,,
LIV_54,QCHZZ,4.996718,15,0.019356,-42349,-60116,63M0D,BL LASER,57,-0.0011120000000000019,0.001643000000000002,0.0,0.0065720000000000015,,
LIV_54,QCHZZ,4.995606,15,0.022642,-42349,-60116,63M0D,BL LASER,58,-0.0011120000000000019,0.0032859999999999973,0.0,0.0016429999999999952,,
LIV_54,QCHZZ,4.994494,15,0.020999,-42349,-60116,63M0D,BL LASER,59,-0.0011120000000000019,-0.0016429999999999986,0.0,-0.004928999999999996,,
LIV_54,QCHZZ,4.993382,15,0.025928,-42349,-60116,63M0D,BL LASER,60,-0.0011120000000000019,0.004928999999999999,0.0,0.006571999999999998,,
LIV_54,QCHZZ,4.99227,15,0.022642,-42349,-60116,63M0D,BL LASER,61,-0.0011120000000000019,-0.0032860000000000007,0.0,-0.008215,,
LIV_54,QCHZZ,4.991158,15,0.024285,-42349,-60116,63M0D,BL LASER,62,-0.0011120000000000019,0.001643000000000002,0.0,0.004929000000000003,,
LIV_54,QCHZZ,4.990046,15,0.022642,-42349,-60116,63M0D,BL LASER,63,-0.0011120000000000019,-0.001643000000000002,0.0,-0.003286000000000004,,
LIV_54,QCHZZ,1.356596,16,0.024285,-42349,-59966,63M0G,BL LASER,1,0.05860403225806453,-2.6500000000000034e-05,-0.0009631618106139441,-2.6072580645161323e-05,,12.560223761481806
LIV_54,QCHZZ,1.424233,16,0.020999,-42349,-59966,63M0G,BL LASER,2,0.06763700000000017,-0.0032860000000000007,0.00903296774193564,-0.0032595000000000007,,12.560223761481806
LIV_54,QCHZZ,1.46722,16,0.019356,-42349,-59966,63M0G,BL LASER,3,0.042986999999999886,-0.0016429999999999986,-0.024650000000000283,0.001643000000000002,,12.560223761481806
LIV_54,QCHZZ,1.495409,16,0.017713,-42349,-59966,63M0G,BL LASER,4,0.02818900000000002,-0.001643000000000002,-0.014797999999999867,-3.469446951953614e-18,,12.560223761481806
LIV_54,QCHZZ,1.517261,16,0.014427,-42349,-59966,63M0G,BL LASER,5,0.021851999999999983,-0.003285999999999999,-0.006337000000000037,-0.001642999999999997,,12.560223761481806
LIV_54,QCHZZ,1.5361,16,0.012784,-42349,-59966,63M0G,BL LASER,6,0.01883900000000005,-0.0016430000000000004,-0.0030129999999999324,0.0016429999999999986,,12.560223761481806
LIV_54,QCHZZ,1.55293,16,0.01114,-42349,-59966,63M0G,BL LASER,7,0.0168299999999999,-0.0016439999999999996,-0.0020090000000001496,-9.999999999992654e-07,,12.560223761481806
LIV_54,QCHZZ,1.568446,16,0.012784,-42349,-59966,63M0G,BL LASER,8,0.015516000000000085,0.0016439999999999996,-0.0013139999999998153,0.0032879999999999993,,12.560223761481806
LIV_54,QCHZZ,1.582919,16,0.012784,-42349,-59966,63M0G,BL LASER,9,0.014472999999999958,0.0,-0.0010430000000001272,-0.0016439999999999996,,12.560223761481806
LIV_54,QCHZZ,1.596696,16,0.012784,-42349,-59966,63M0G,BL LASER,10,0.013776999999999928,0.0,-0.0006960000000000299,0.0,,12.560223761481806
LIV_54,QCHZZ,1.609817,16,0.012784,-42349,-59966,63M0G,BL LASER,11,0.01312100000000016,0.0,-0.0006559999999997679,0.0,,12.560223761481806
LIV_54,QCHZZ,1.622397,16,0.012784,-42349,-59966,63M0G,BL LASER,12,0.012580000000000036,0.0,-0.0005410000000001247,0.0,,12.560223761481806
LIV_54,QCHZZ,1.634513,16,0.009497,-42349,-59966,63M0G,BL LASER,13,0.012116000000000016,-0.003287,-0.00046400000000001995,-0.003287,,12.560223761481806
LIV_54,QCHZZ,1.645972,16,0.002925,-42349,-59966,63M0G,BL LASER,14,0.011458999999999886,-0.006572,-0.0006570000000001297,-0.0032849999999999997,,12.560223761481806
LIV_54,QCHZZ,1.654843,16,0.066084,-42349,-59966,63M0G,BL LASER,15,0.008871000000000073,0.063159,-0.0025879999999998127,0.069731,,12.560223761481806
LIV_54,QCHZZ,1.661202,16,0.220533,-42349,-59966,63M0G,BL LASER,16,0.0063590000000000035,0.154449,-0.0025120000000000697,0.09129,,12.560223761481806
LIV_54,QCHZZ,1.668218,16,0.361838,-42349,-59966,63M0G,BL LASER,17,0.007015999999999911,0.141305,0.0006569999999999077,-0.013144000000000017,,12.560223761481806
LIV_54,QCHZZ,1.675466,16,0.496571,-42349,-59966,63M0G,BL LASER,18,0.007247999999999921,0.134733,0.00023200000000000998,-0.0065719999999999945,,12.560223761481806
LIV_54,QCHZZ,1.68283,16,0.628017,-42349,-59966,63M0G,BL LASER,19,0.007364000000000148,0.13144600000000006,0.00011600000000022703,-0.003286999999999929,,12.560223761481806
LIV_54,QCHZZ,1.690232,16,0.759463,-42349,-59966,63M0G,BL LASER,20,0.007401999999999909,0.13144599999999995,3.799999999976045e-05,-1.1102230246251565e-16,,12.560223761481806
LIV_54,QCHZZ,1.697712,16,0.88598,-42349,-59966,63M0G,BL LASER,21,0.007480000000000153,0.126517,7.800000000024454e-05,-0.004928999999999961,,12.560223761481806
LIV_54,QCHZZ,1.705192,16,1.012497,-42349,-59966,63M0G,BL LASER,22,0.007479999999999931,0.126517,-2.220446049250313e-16,0.0,,12.560223761481806
LIV_54,QCHZZ,1.71271,16,1.1423,-42349,-59966,63M0G,BL LASER,23,0.007517999999999914,0.1298030000000001,3.799999999998249e-05,0.003286000000000122,,12.560223761481806
LIV_54,QCHZZ,1.720228,16,1.27046,-42349,-59966,63M0G,BL LASER,24,0.007518000000000136,0.12815999999999983,2.220446049250313e-16,-0.0016430000000002831,,12.560223761481806
LIV_54,QCHZZ,1.727747,16,1.396977,-42349,-59966,63M0G,BL LASER,25,0.007518999999999831,0.126517,9.999999996956888e-07,-0.001642999999999839,,12.560223761481806
LIV_54,QCHZZ,1.735265,16,1.520208,-42349,-59966,63M0G,BL LASER,26,0.007518000000000136,0.12323100000000009,-9.999999996956888e-07,-0.0032859999999999,,12.560223761481806
LIV_54,QCHZZ,1.742822,16,1.645082,-42349,-59966,63M0G,BL LASER,27,0.007557000000000036,0.12487399999999993,3.8999999999900226e-05,0.001642999999999839,,12.560223761481806
LIV_54,QCHZZ,1.750379,16,1.765026,-42349,-59966,63M0G,BL LASER,28,0.007556999999999814,0.11994400000000005,-2.220446049250313e-16,-0.004929999999999879,,12.560223761481806
LIV_54,QCHZZ,1.757897,16,1.884971,-42349,-59966,63M0G,BL LASER,29,0.007518000000000136,0.11994499999999997,-3.899999999967818e-05,9.999999999177334e-07,,12.560223761481806
LIV_54,QCHZZ,1.765454,16,2.003273,-42349,-59966,63M0G,BL LASER,30,0.007557000000000036,0.11830200000000013,3.8999999999900226e-05,-0.001642999999999839,,12.560223761481806
LIV_54,QCHZZ,1.77305,16,2.126504,-42349,-59966,63M0G,BL LASER,31,0.007595999999999936,0.12323100000000009,3.8999999999900226e-05,0.004928999999999961,,12.560223761481806
LIV_54,QCHZZ,1.780607,16,2.246448,-42349,-59966,63M0G,BL LASER,32,0.007557000000000036,0.11994399999999983,-3.8999999999900226e-05,-0.003287000000000262,,12.560223761481806
LIV_54,QCHZZ,1.788125,16,2.369679,-42349,-59966,63M0G,BL LASER,33,0.007517999999999914,0.12323100000000009,-3.900000000012227e-05,0.003287000000000262,,12.560223761481806
LIV_54,QCHZZ,1.795721,16,2.489624,-42349,-59966,63M0G,BL LASER,34,0.007595999999999936,0.11994499999999997,7.80000000000225e-05,-0.003286000000000122,,12.560223761481806
LIV_54,QCHZZ,1.803278,16,2.607925,-42349,-59966,63M0G,BL LASER,35,0.007557000000000036,0.11830099999999977,-3.8999999999900226e-05,-0.0016440000000002009,,12.560223761481806
LIV_54,QCHZZ,1.810835,16,2.72787,-42349,-59966,63M0G,BL LASER,36,0.007557000000000036,0.11994499999999997,0.0,0.0016440000000002009,,12.560223761481806
LIV_54,QCHZZ,1.81843,16,2.846172,-42349,-59966,63M0G,BL LASER,37,0.007595000000000018,0.11830200000000035,3.799999999998249e-05,-0.001642999999999617,,12.560223761481806
LIV_54,QCHZZ,1.826026,16,2.96283,-42349,-59966,63M0G,BL LASER,38,0.007595999999999936,0.1166579999999997,9.999999999177334e-07,-0.001644000000000645,,12.560223761481806
LIV_54,QCHZZ,1.833583,16,3.079489,-42349,-59966,63M0G,BL LASER,39,0.007557000000000036,0.11665900000000029,-3.8999999999900226e-05,1.0000000005838672e-06,,12.560223761481806
LIV_54,QCHZZ,1.841217,16,3.196147,-42349,-59966,63M0G,BL LASER,40,0.007634000000000141,0.1166579999999997,7.700000000010476e-05,-1.0000000005838672e-06,,12.560223761481806
LIV_54,QCHZZ,1.848851,16,3.311163,-42349,-59966,63M0G,BL LASER,41,0.007633999999999919,0.11501600000000023,-2.220446049250313e-16,-0.0016419999999994772,,12.560223761481806
LIV_54,QCHZZ,1.856486,16,3.424535,-42349,-59966,63M0G,BL LASER,42,0.007635000000000058,0.11337200000000003,1.000000000139778e-06,-0.0016440000000002009,,12.560223761481806
LIV_54,QCHZZ,1.86412,16,3.537907,-42349,-59966,63M0G,BL LASER,43,0.007633999999999919,0.11337200000000003,-1.000000000139778e-06,0.0,,12.560223761481806
LIV_54,QCHZZ,1.871754,16,3.649636,-42349,-59966,63M0G,BL LASER,44,0.007633999999999919,0.11172899999999997,0.0,-0.001643000000000061,,12.560223761481806
LIV_54,QCHZZ,1.879388,16,3.761366,-42349,-59966,63M0G,BL LASER,45,0.007634000000000141,0.11173000000000011,2.220446049250313e-16,1.000000000139778e-06,,12.560223761481806
LIV_54,QCHZZ,1.887061,16,3.869809,-42349,-59966,63M0G,BL LASER,46,0.007673000000000041,0.10844299999999985,3.8999999999900226e-05,-0.003287000000000262,,12.560223761481806
LIV_54,QCHZZ,1.894734,16,3.976609,-42349,-59966,63M0G,BL LASER,47,0.007672999999999819,0.10679999999999978,-2.220446049250313e-16,-0.001643000000000061,,12.560223761481806
LIV_54,QCHZZ,1.902368,16,4.080123,-42349,-59966,63M0G,BL LASER,48,0.007634000000000141,0.10351400000000055,-3.899999999967818e-05,-0.003285999999999234,,12.560223761481806
LIV_54,QCHZZ,1.910118,16,4.178707,-42349,-59966,63M0G,BL LASER,49,0.007749999999999924,0.09858399999999978,0.00011599999999978294,-0.004930000000000767,,12.560223761481806
LIV_54,QCHZZ,1.91783,16,4.277292,-42349,-59966,63M0G,BL LASER,50,0.007711999999999941,0.09858499999999992,-3.799999999998249e-05,1.000000000139778e-06,,12.560223761481806
LIV_54,QCHZZ,1.925541,16,4.374234,-42349,-59966,63M0G,BL LASER,51,0.007711000000000023,0.0969420000000003,-9.999999999177334e-07,-0.001642999999999617,,12.560223761481806
LIV_54,QCHZZ,1.93333,16,4.461317,-42349,-59966,63M0G,BL LASER,52,0.007789000000000046,0.0870829999999998,7.80000000000225e-05,-0.009859000000000506,,12.560223761481806
LIV_54,QCHZZ,1.941119,16,4.554972,-42349,-59966,63M0G,BL LASER,53,0.007789000000000046,0.09365500000000004,0.0,0.006572000000000244,,12.560223761481806
LIV_54,QCHZZ,1.948908,16,4.638769,-42349,-59966,63M0G,BL LASER,54,0.007789000000000046,0.08379699999999968,0.0,-0.009858000000000366,,12.560223761481806
LIV_54,QCHZZ,1.956735,16,4.724209,-42349,-59966,63M0G,BL LASER,55,0.007826999999999806,0.08544000000000018,3.799999999976045e-05,0.0016430000000005052,,12.560223761481806
LIV_54,QCHZZ,1.964485,16,4.812935,-42349,-59966,63M0G,BL LASER,56,0.007750000000000146,0.0887260000000003,-7.699999999966067e-05,0.003286000000000122,,12.560223761481806
LIV_54,QCHZZ,1.972351,16,4.893446,-42349,-59966,63M0G,BL LASER,57,0.007865999999999929,0.08051099999999956,0.00011599999999978294,-0.00821500000000075,,12.560223761481806
LIV_54,QCHZZ,1.980218,16,4.9756,-42349,-59966,63M0G,BL LASER,58,0.007867000000000068,0.08215400000000006,1.000000000139778e-06,0.0016430000000005052,,12.560223761481806
LIV_54,QCHZZ,1.988006,16,5.06104,-42349,-59966,63M0G,BL LASER,59,0.007787999999999906,0.08544000000000018,-7.900000000016227e-05,0.003286000000000122,,12.560223761481806
LIV_54,QCHZZ,1.995834,16,5.149766,-42349,-59966,63M0G,BL LASER,60,0.007828000000000168,0.08872599999999942,4.000000000026205e-05,0.003285999999999234,,12.560223761481806
LIV_54,QCHZZ,2.003661,16,5.248351,-42349,-59966,63M0G,BL LASER,61,0.007827000000000028,0.09858500000000081,-1.000000000139778e-06,0.009859000000001394,,12.560223761481806
LIV_54,QCHZZ,2.011527,16,5.34365,-42349,-59966,63M0G,BL LASER,62,0.007865999999999929,0.0952989999999998,3.8999999999900226e-05,-0.0032860000000010103,,12.560223761481806
LIV_54,QCHZZ,2.019432,16,5.442234,-42349,-59966,63M0G,BL LASER,63,0.007905000000000051,0.09858399999999978,3.900000000012227e-05,0.0032849999999999824,,12.560223761481806
LIV_54,QCHZZ,1.361182,17,0.01607,-42093,-60449,63M08,BL LASER,1,0.010616935483870972,0.0875187741935484,-4.374089490114389e-05,0.0001784713839750224,NO LASER,
LIV_54,QCHZZ,1.445513,17,0.014427,-42093,-60449,63M08,BL LASER,2,0.08433100000000016,-0.0016430000000000004,0.07371406451612919,-0.0891617741935484,NO LASER,
LIV_54,QCHZZ,1.52741,17,0.014427,-42093,-60449,63M08,BL LASER,3,0.08189699999999989,0.0,-0.0024340000000002693,0.0016430000000000004,NO LASER,
LIV_54,QCHZZ,1.591964,17,0.014427,-42093,-60449,63M08,BL LASER,4,0.064554,0.0,-0.017342999999999886,0.0,NO LASER,
LIV_54,QCHZZ,1.647517,17,0.012784,-42093,-60449,63M08,BL LASER,5,0.055552999999999964,-0.0016430000000000004,-0.009001000000000037,-0.0016430000000000004,NO LASER,
LIV_54,QCHZZ,1.69913,17,0.01114,-42093,-60449,63M08,BL LASER,6,0.05161300000000013,-0.0016439999999999996,-0.0039399999999998325,-9.999999999992654e-07,NO LASER,
LIV_54,QCHZZ,1.456288,17,0.012784,-42093,-60449,63M08,BL LASER,7,-0.242842,0.0016439999999999996,-0.29445500000000013,0.0032879999999999993,NO LASER,
LIV_54,QCHZZ,1.485536,17,0.014427,-42093,-60449,63M08,BL LASER,8,0.02924799999999994,0.0016430000000000004,0.27208999999999994,-9.999999999992654e-07,NO LASER,
LIV_54,QCHZZ,1.550167,17,0.01607,-42093,-60449,63M08,BL LASER,9,0.0646310000000001,0.0016430000000000004,0.035383000000000164,0.0,NO LASER,
LIV_54,QCHZZ,1.434447,17,0.01607,-42093,-60449,63M08,BL LASER,10,-0.11572000000000005,0.0,-0.18035100000000015,-0.0016430000000000004,NO LASER,
LIV_54,QCHZZ,1.41514,17,0.020999,-42093,-60449,63M08,BL LASER,11,-0.019306999999999963,0.004928999999999999,0.09641300000000008,0.004928999999999999,NO LASER,
LIV_54,QCHZZ,1.440874,17,0.019356,-42093,-60449,63M08,BL LASER,12,0.025733999999999924,-0.0016429999999999986,0.04504099999999989,-0.006571999999999998,NO LASER,
LIV_54,QCHZZ,1.469735,17,0.022642,-42093,-60449,63M08,BL LASER,13,0.028861000000000026,0.0032859999999999973,0.003127000000000102,0.004928999999999996,NO LASER,
LIV_54,QCHZZ,1.505087,17,0.022642,-42093,-60449,63M08,BL LASER,14,0.03535200000000005,0.0,0.0064910000000000245,-0.0032859999999999973,NO LASER,
LIV_54,QCHZZ,1.514017,17,0.020999,-42093,-60449,63M08,BL LASER,15,0.008929999999999882,-0.0016429999999999986,-0.026422000000000168,-0.0016429999999999986,NO LASER,
LIV_54,QCHZZ,1.574244,17,0.024285,-42093,-60449,63M08,BL LASER,16,0.06022700000000003,0.0032860000000000007,0.05129700000000015,0.004928999999999999,NO LASER,
LIV_54,QCHZZ,1.566333,17,0.019356,-42093,-60449,63M08,BL LASER,17,-0.007911000000000001,-0.004928999999999999,-0.06813800000000003,-0.008215,NO LASER,
LIV_54,QCHZZ,1.50809,17,0.019356,-42093,-60449,63M08,BL LASER,18,-0.058243000000000045,0.0,-0.05033200000000004,0.004928999999999999,NO LASER,
LIV_54,QCHZZ,1.520111,17,0.019356,-42093,-60449,63M08,BL LASER,19,0.01202100000000006,0.0,0.0702640000000001,0.0,NO LASER,
LIV_54,QCHZZ,1.533599,17,0.020999,-42093,-60449,63M08,BL LASER,20,0.013487999999999944,0.0016429999999999986,0.001466999999999885,0.0016429999999999986,NO LASER,
LIV_54,QCHZZ,1.533645,17,0.020999,-42093,-60449,63M08,BL LASER,21,4.599999999999049e-05,0.0,-0.013441999999999954,-0.0016429999999999986,NO LASER,
LIV_54,QCHZZ,1.520712,17,0.019356,-42093,-60449,63M08,BL LASER,22,-0.012932999999999861,-0.0016429999999999986,-0.012978999999999852,-0.0016429999999999986,NO LASER,
LIV_54,QCHZZ,1.531226,17,0.017713,-42093,-60449,63M08,BL LASER,23,0.010513999999999912,-0.001643000000000002,0.023446999999999774,-3.469446951953614e-18,NO LASER,
LIV_54,QCHZZ,1.545641,17,0.017713,-42093,-60449,63M08,BL LASER,24,0.014415000000000067,0.0,0.0039010000000001543,0.001643000000000002,NO LASER,
LIV_54,QCHZZ,1.552331,17,0.017713,-42093,-60449,63M08,BL LASER,25,0.006689999999999863,0.0,-0.007725000000000204,0.0,NO LASER,
LIV_54,QCHZZ,1.5703,17,0.014427,-42093,-60449,63M08,BL LASER,26,0.017969000000000124,-0.003285999999999999,0.011279000000000261,-0.003285999999999999,NO LASER,
LIV_54,QCHZZ,1.579346,17,0.014427,-42093,-60449,63M08,BL LASER,27,0.009045999999999887,0.0,-0.008923000000000236,0.003285999999999999,NO LASER,
LIV_54,QCHZZ,1.595886,17,0.012784,-42093,-60449,63M08,BL LASER,28,0.01654,-0.0016430000000000004,0.007494000000000112,-0.0016430000000000004,NO LASER,
LIV_54,QCHZZ,1.675852,17,0.007854,-42093,-60449,63M08,BL LASER,29,0.07996599999999998,-0.00493,0.06342599999999998,-0.003287,NO LASER,
LIV_54,QCHZZ,1.667631,17,0.006211,-42093,-60449,63M08,BL LASER,30,-0.008220999999999812,-0.0016429999999999995,-0.0881869999999998,0.003287000000000001,NO LASER,
LIV_54,QCHZZ,1.748408,17,0.004568,-42093,-60449,63M08,BL LASER,31,0.08077699999999988,-0.0016430000000000004,0.08899799999999969,-8.673617379884035e-19,NO LASER,
LIV_54,QCHZZ,1.754712,17,0.001282,-42093,-60449,63M08,BL LASER,32,0.006304000000000087,-0.003286,-0.07447299999999979,-0.0016429999999999995,NO LASER,
LIV_54,QCHZZ,1.70516,17,0.001282,-42093,-60449,63M08,BL LASER,33,-0.04955200000000004,0.0,-0.05585600000000013,0.003286,NO LASER,
LIV_54,QCHZZ,1.794513,17,0.000361,-42093,-60449,63M08,BL LASER,34,0.08935300000000002,-0.0009209999999999999,0.13890500000000006,-0.0009209999999999999,NO LASER,
LIV_54,QCHZZ,1.782855,17,0.002925,-42093,-60449,63M08,BL LASER,35,-0.011657999999999946,0.0025640000000000003,-0.10101099999999996,0.0034850000000000003,NO LASER,
LIV_54,QCHZZ,1.784677,17,0.004568,-42093,-60449,63M08,BL LASER,36,0.0018219999999999903,0.001643,0.013479999999999936,-0.0009210000000000004,NO LASER,
